"Datum","Standort","Richtung","Spur","Klasse.ID","Klasse.Text","Intervall","Anzahl","Status"
"2018-01-06T23:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",6,"provisorisch"
"2018-01-06T23:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",73,"provisorisch"
"2018-01-06T23:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-06T23:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",4,"provisorisch"
"2018-01-06T23:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",77,"provisorisch"
"2018-01-06T23:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-07T00:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",6,"provisorisch"
"2018-01-07T00:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",69,"provisorisch"
"2018-01-07T00:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T00:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",3,"provisorisch"
"2018-01-07T00:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",59,"provisorisch"
"2018-01-07T00:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",4,"provisorisch"
"2018-01-07T01:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",1,"provisorisch"
"2018-01-07T01:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",64,"provisorisch"
"2018-01-07T01:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T01:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",1,"provisorisch"
"2018-01-07T01:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",71,"provisorisch"
"2018-01-07T01:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",2,"provisorisch"
"2018-01-07T02:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",3,"provisorisch"
"2018-01-07T02:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",44,"provisorisch"
"2018-01-07T02:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T02:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-07T02:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",42,"provisorisch"
"2018-01-07T02:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",4,"provisorisch"
"2018-01-07T03:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-07T03:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",42,"provisorisch"
"2018-01-07T03:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T03:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T03:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",39,"provisorisch"
"2018-01-07T03:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",4,"provisorisch"
"2018-01-07T04:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",1,"provisorisch"
"2018-01-07T04:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",29,"provisorisch"
"2018-01-07T04:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T04:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",3,"provisorisch"
"2018-01-07T04:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",28,"provisorisch"
"2018-01-07T04:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T05:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-07T05:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",25,"provisorisch"
"2018-01-07T05:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T05:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T05:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",25,"provisorisch"
"2018-01-07T05:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",5,"provisorisch"
"2018-01-07T06:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-07T06:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",36,"provisorisch"
"2018-01-07T06:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T06:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",1,"provisorisch"
"2018-01-07T06:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",24,"provisorisch"
"2018-01-07T06:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",5,"provisorisch"
"2018-01-07T07:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-07T07:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",16,"provisorisch"
"2018-01-07T07:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T07:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",4,"provisorisch"
"2018-01-07T07:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",26,"provisorisch"
"2018-01-07T07:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",4,"provisorisch"
"2018-01-07T08:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",5,"provisorisch"
"2018-01-07T08:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",15,"provisorisch"
"2018-01-07T08:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-07T08:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",7,"provisorisch"
"2018-01-07T08:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",32,"provisorisch"
"2018-01-07T08:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",6,"provisorisch"
"2018-01-07T09:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",5,"provisorisch"
"2018-01-07T09:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",31,"provisorisch"
"2018-01-07T09:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T09:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",12,"provisorisch"
"2018-01-07T09:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",54,"provisorisch"
"2018-01-07T09:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",5,"provisorisch"
"2018-01-07T10:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",7,"provisorisch"
"2018-01-07T10:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",62,"provisorisch"
"2018-01-07T10:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-07T10:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",10,"provisorisch"
"2018-01-07T10:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",63,"provisorisch"
"2018-01-07T10:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",6,"provisorisch"
"2018-01-07T11:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",6,"provisorisch"
"2018-01-07T11:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",82,"provisorisch"
"2018-01-07T11:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",2,"provisorisch"
"2018-01-07T11:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",15,"provisorisch"
"2018-01-07T11:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",102,"provisorisch"
"2018-01-07T11:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-07T12:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T12:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",92,"provisorisch"
"2018-01-07T12:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T12:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",12,"provisorisch"
"2018-01-07T12:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",93,"provisorisch"
"2018-01-07T12:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",6,"provisorisch"
"2018-01-07T13:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",8,"provisorisch"
"2018-01-07T13:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",98,"provisorisch"
"2018-01-07T13:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T13:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",7,"provisorisch"
"2018-01-07T13:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",120,"provisorisch"
"2018-01-07T13:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-07T14:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",5,"provisorisch"
"2018-01-07T14:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",96,"provisorisch"
"2018-01-07T14:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-07T14:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",12,"provisorisch"
"2018-01-07T14:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",137,"provisorisch"
"2018-01-07T14:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",6,"provisorisch"
"2018-01-07T15:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",5,"provisorisch"
"2018-01-07T15:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",122,"provisorisch"
"2018-01-07T15:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T15:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",21,"provisorisch"
"2018-01-07T15:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",122,"provisorisch"
"2018-01-07T15:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-07T16:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",10,"provisorisch"
"2018-01-07T16:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",139,"provisorisch"
"2018-01-07T16:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-07T16:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",16,"provisorisch"
"2018-01-07T16:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",127,"provisorisch"
"2018-01-07T16:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",5,"provisorisch"
"2018-01-07T17:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",10,"provisorisch"
"2018-01-07T17:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",159,"provisorisch"
"2018-01-07T17:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",3,"provisorisch"
"2018-01-07T17:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",10,"provisorisch"
"2018-01-07T17:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",143,"provisorisch"
"2018-01-07T17:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-07T18:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",12,"provisorisch"
"2018-01-07T18:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",117,"provisorisch"
"2018-01-07T18:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T18:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",11,"provisorisch"
"2018-01-07T18:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",120,"provisorisch"
"2018-01-07T18:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",5,"provisorisch"
"2018-01-07T19:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T19:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",85,"provisorisch"
"2018-01-07T19:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-07T19:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",8,"provisorisch"
"2018-01-07T19:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",106,"provisorisch"
"2018-01-07T19:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",6,"provisorisch"
"2018-01-07T20:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",6,"provisorisch"
"2018-01-07T20:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",81,"provisorisch"
"2018-01-07T20:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-07T20:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",3,"provisorisch"
"2018-01-07T20:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",65,"provisorisch"
"2018-01-07T20:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",8,"provisorisch"
"2018-01-07T21:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",5,"provisorisch"
"2018-01-07T21:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",67,"provisorisch"
"2018-01-07T21:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T21:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T21:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",67,"provisorisch"
"2018-01-07T21:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-07T22:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T22:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",38,"provisorisch"
"2018-01-07T22:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T22:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",3,"provisorisch"
"2018-01-07T22:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",23,"provisorisch"
"2018-01-07T22:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",5,"provisorisch"
"2018-01-07T23:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",2,"provisorisch"
"2018-01-07T23:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",25,"provisorisch"
"2018-01-07T23:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-07T23:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",1,"provisorisch"
"2018-01-07T23:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",19,"provisorisch"
"2018-01-07T23:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",6,"provisorisch"
"2018-01-08T00:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T00:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",14,"provisorisch"
"2018-01-08T00:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T00:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T00:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",10,"provisorisch"
"2018-01-08T00:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",2,"provisorisch"
"2018-01-08T01:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T01:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",11,"provisorisch"
"2018-01-08T01:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T01:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T01:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",7,"provisorisch"
"2018-01-08T01:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T02:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T02:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",10,"provisorisch"
"2018-01-08T02:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T02:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T02:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",6,"provisorisch"
"2018-01-08T02:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T03:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T03:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",6,"provisorisch"
"2018-01-08T03:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T03:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T03:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",6,"provisorisch"
"2018-01-08T03:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T04:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T04:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",14,"provisorisch"
"2018-01-08T04:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T04:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",3,"provisorisch"
"2018-01-08T04:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",10,"provisorisch"
"2018-01-08T04:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",0,"provisorisch"
"2018-01-08T05:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",0,"provisorisch"
"2018-01-08T05:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",26,"provisorisch"
"2018-01-08T05:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",1,"provisorisch"
"2018-01-08T05:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",17,"provisorisch"
"2018-01-08T05:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",36,"provisorisch"
"2018-01-08T05:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",4,"provisorisch"
"2018-01-08T06:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",11,"provisorisch"
"2018-01-08T06:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",89,"provisorisch"
"2018-01-08T06:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",7,"provisorisch"
"2018-01-08T06:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",43,"provisorisch"
"2018-01-08T06:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",146,"provisorisch"
"2018-01-08T06:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",12,"provisorisch"
"2018-01-08T07:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",14,"provisorisch"
"2018-01-08T07:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",141,"provisorisch"
"2018-01-08T07:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",11,"provisorisch"
"2018-01-08T07:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",77,"provisorisch"
"2018-01-08T07:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",250,"provisorisch"
"2018-01-08T07:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",11,"provisorisch"
"2018-01-08T08:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",15,"provisorisch"
"2018-01-08T08:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",172,"provisorisch"
"2018-01-08T08:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",10,"provisorisch"
"2018-01-08T08:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",70,"provisorisch"
"2018-01-08T08:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",205,"provisorisch"
"2018-01-08T08:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,103,"Lastwagen","h1",13,"provisorisch"
"2018-01-08T09:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,101,"Zweirad","h1",10,"provisorisch"
"2018-01-08T09:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,102,"Personenwagen","h1",123,"provisorisch"
"2018-01-08T09:00+0100","Zch_Stampfenbachstrasse","Schaffhauserplatz",0,103,"Lastwagen","h1",8,"provisorisch"
"2018-01-08T09:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,101,"Zweirad","h1",32,"provisorisch"
"2018-01-08T09:00+0100","Zch_Stampfenbachstrasse","Stampfenbachplatz",0,102,"Personenwagen","h1",175,"provisorisch"
